体育台,#genre#
恶魔的糖果（美国恐怖片）,https://vip1.lz-cdn7.com/20221228/12968_70f6c0d3/index.m3u8
心惊胆战粤语（香港恐怖片）,https://vip1.lz-cdn7.com/20221227/12958_9c4f884f/index.m3u8
心惊胆战国语（香港恐怖片）,https://vip1.lz-cdn7.com/20221227/12957_15e82b33/index.m3u8
运河迷踪（爱尔兰恐怖片）,https://vip1.lz-cdn7.com/20221227/12938_5a039d59/index.m3u8
恐怖魔笛（土耳其恐怖片）,https://vip1.lz-cdn7.com/20221227/12937_573801c4/index.m3u8
午夜43路【国语】（香港恐怖片）,https://vip1.lz-cdn7.com/20221225/12880_40ed4234/index.m3u8
仪式（美国恐怖片）,https://vip1.lz-cdn7.com/20221225/12869_a48f2323/index.m3u8
加班遇到鬼（泰国恐怖片）,https://vip1.lz-cdn7.com/20221224/12868_499515ed/index.m3u8
意外来客（韩国恐怖片）,https://vip1.lz-cdn7.com/20221224/12845_296eff0e/index.m3u8
暗黑中央公园（美国恐怖片）,https://vip.lzcdn2.com/20221208/22903_a23d9033/index.m3u8
反安慰剂2022（爱尔兰恐怖片）,https://vip.lzcdn2.com/20221208/22902_a01610a3/index.m3u8
神童2019（美国恐怖片）,https://vip1.lz-cdn7.com/20221223/12821_88f7aef5/index.m3u8
附身2022（丹麦恐怖片）,https://vip.lzcdn2.com/20221208/22886_db8b14a3/index.m3u8
友情的游戏（加拿大恐怖片）,https://vip.lzcdn2.com/20221208/22885_c76bc5bb/index.m3u8
禁断动画19（日本恐怖片）,https://vip1.lz-cdn7.com/20221220/12759_bacb4220/index.m3u8
禁断动画18（日本恐怖片）,https://vip1.lz-cdn7.com/20221220/12758_d3f16c84/index.m3u8
禁断动画17（日本恐怖片）,https://vip1.lz-cdn7.com/20221220/12757_ef4d222d/index.m3u8
残秽，不可以住的房间（日本恐怖片）,https://vip1.lz-cdn7.com/20221220/12746_ac8ee31c/index.m3u8
阿琳娜（瑞典恐怖片）,https://vip1.lz-cdn7.com/20221220/12742_2b96b221/index.m3u8
搭车遇狼惊魂记（美国恐怖片）,https://vip1.lz-cdn7.com/20221220/12741_a2f25c35/index.m3u8
她的杀机欲望（英国恐怖片）,https://vip.lz15uu.com/20221208/670_c241f3b4/index.m3u8
灵异房子传说颤栗迷宫MAX（日本恐怖片）,https://vip1.lz-cdn7.com/20221219/12733_5805986a/index.m3u8
怪谈1964（日本恐怖片）,https://vip1.lz-cdn7.com/20221218/12717_f5d7de9f/index.m3u8
恶魔的光火（美国恐怖片）,https://vip1.lz-cdn10.com/20221216/3092_154cb4ff/index.m3u8
移民保姆（美国恐怖片）,https://vip.lz-cdn3.com/20221216/16743_4194ff08/index.m3u8
骨及所有（意大利 / 美国恐怖片）,https://vip.lz-cdn3.com/20221214/16709_412d12b6/index.m3u8
猛鬼街7（美国恐怖片）,https://vip1.lz-cdn7.com/20221213/12674_0c61a382/index.m3u8
猛鬼街6（美国恐怖片）,https://vip1.lz-cdn7.com/20221213/12673_e4b797b7/index.m3u8
猛鬼街5：猛鬼怪胎（美国恐怖片）,https://vip1.lz-cdn7.com/20221213/12672_32294815/index.m3u8
猛鬼街4：梦幻主宰（美国恐怖片）,https://vip1.lz-cdn7.com/20221213/12671_60cd63d3/index.m3u8
猛鬼街3（美国恐怖片）,https://vip1.lz-cdn7.com/20221213/12670_385ad44b/index.m3u8
猛鬼街2（美国恐怖片）,https://vip1.lz-cdn7.com/20221213/12669_164fbee1/index.m3u8
嚎叫2015（英国恐怖片）,https://vip1.lz-cdn7.com/20221212/12611_6c179e99/index.m3u8
服从2012（美国恐怖片）,https://vip.lz15uu.com/20221207/659_931c6678/index.m3u8
恐惧幻影（美国恐怖片）,https://vip1.lz-cdn7.com/20221211/12604_3c876331/index.m3u8
圣诞节恐怖故事（加拿大恐怖片）,https://vip1.lz-cdn7.com/20221211/12599_aa28a356/index.m3u8
灵动：鬼影实录（美国恐怖片）,https://vip1.lz-cdn7.com/20221211/12581_02afae1c/index.m3u8
尸体派对（日本恐怖片）,https://vip1.lz-cdn7.com/20221210/12562_57d395c2/index.m3u8
尸体派对2：影之书（日本恐怖片）,https://vip1.lz-cdn7.com/20221210/12561_84aee933/index.m3u8
恕不原谅（美国恐怖片）,https://vip1.lz-cdn7.com/20221210/12554_be8a6ab9/index.m3u8
夜行骇传（美国恐怖片）,https://vip1.lz-cdn6.com/20221209/35272_5435781e/index.m3u8
丧尸围城：瞭望塔（美国恐怖片）,https://vip.lz-cdn3.com/20221124/16267_09e969a1/index.m3u8
尸城【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221124/16263_fed725e8/index.m3u8
日烦夜烦（法国恐怖片）,https://vip1.lz-cdn.com/20221121/39381_5008e068/index.m3u8
一路向南2015（美国恐怖片）,https://vip.lz-cdn3.com/20221124/16252_a8e59e86/index.m3u8
盂兰神功【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20221124/16249_07f54e02/index.m3u8
盂兰神功【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221124/16245_a4819c38/index.m3u8
曼德拉草（英国恐怖片）,https://vip1.lz-cdn10.com/20221121/3001_5dfeee7f/index.m3u8
世界奇妙物语2022秋季特别篇（日本恐怖片）,https://vip1.lz-cdn10.com/20221121/2999_8b5072e6/index.m3u8
玛丽·塞莱斯特的附魔（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/2994_6e8e467d/index.m3u8
判断梦境和恐惧体验（日本恐怖片）,https://vip1.lz-cdn10.com/20221121/2992_30649302/index.m3u8
醒来即死亡（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/2989_e6bc8cc8/index.m3u8
尸忆2015（台湾恐怖片）,https://vip.lz-cdn3.com/20221121/16162_2d37b07d/index.m3u8
午夜凶铃3：贞相大白（日本恐怖片）,https://vip.lz-cdn3.com/20221121/16156_e17811ac/index.m3u8
午夜凶铃2：贞子缠身（日本恐怖片）,https://vip.lz-cdn3.com/20221121/16154_feb93d28/index.m3u8
午夜凶铃：凶铃再现（日本恐怖片）,https://vip.lz-cdn3.com/20221121/16153_945e9695/index.m3u8
诡魔童（美国恐怖片）,https://vip.lz-cdn3.com/20221121/16145_6ef8033f/index.m3u8
索命APP（美国恐怖片）,https://vip.lz-cdn3.com/20221121/16144_d44ae349/index.m3u8
赶尸惊魂（大陆恐怖片）,https://vip1.lz-cdn.com/20221117/38769_b8e95aee/index.m3u8
民雄鬼屋（台湾恐怖片）,https://vip1.lz-cdn1.com/20221119/18479_767c9397/index.m3u8
鬼同你有缘之阴尸路【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20221119/16082_82238bbe/index.m3u8
鬼同你有缘之阴尸路【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221119/16081_f23e0519/index.m3u8
死亡录像2（西班牙恐怖片）,https://vip.lz-cdn3.com/20221119/16071_2f774d80/index.m3u8
咒怨：终结的开始（日本恐怖片）,https://vip.lz-cdn3.com/20221118/16061_f81f41f6/index.m3u8
三更车库（大陆恐怖片）,https://vip.lz-cdn3.com/20221118/16051_52222ef9/index.m3u8
灵异存在（美国恐怖片）,https://vip.lz-cdn3.com/20221117/16005_80b7b423/index.m3u8
胆小别看（大陆恐怖片）,https://vip.lz-cdn3.com/20221117/15994_bf13a3a5/index.m3u8
附身实验（美国恐怖片）,https://vip.lz-cdn3.com/20221117/15966_906b11ca/index.m3u8
死结2021（印度尼西亚恐怖片）,https://vip1.lz-cdn10.com/20221115/2975_d6151895/index.m3u8
柳树街鬼屋（南非恐怖片）,https://vip.lz-cdn3.com/20221116/15959_8221fdc7/index.m3u8
死亡占卜2：恶灵始源（美国恐怖片）,https://vip.lz-cdn3.com/20221116/15952_8de7c33a/index.m3u8
短柄斧4（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37841_d37d65d5/index.m3u8
短柄斧3（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37840_4d760c52/index.m3u8
短柄斧2（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37839_3a6abaab/index.m3u8
短柄斧（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37838_bd45ecc4/index.m3u8
作呕2022（英国恐怖片）,https://vip1.lz-cdn10.com/20221111/2971_b1cd209b/index.m3u8
曼森兄弟午夜僵尸大屠杀（美国恐怖片）,https://vip1.lz-cdn10.com/20221111/2963_d3a99bea/index.m3u8
毛骨悚然撞鬼经2016剧场版（日本恐怖片）,https://vip.lz-cdn3.com/20221115/15906_4ec92406/index.m3u8
X2022（美国恐怖片）,https://vip1.lz-cdn1.com/20220614/8691_308929ec/index.m3u8
神秘病毒（美国恐怖片）,https://vip1.lz-cdn10.com/20221111/2957_bc5d8936/index.m3u8
克罗地亚（印度恐怖片）,https://vip1.lz-cdn10.com/20221111/2956_3dada1b5/index.m3u8
残屋尸骸（美国恐怖片）,https://vip.lz-cdn3.com/20221111/15785_af89d52c/index.m3u8
阿加莎（美国恐怖片）,https://vip1.lz-cdn10.com/share/8e930496927757aac0dbd2438cb3f4f6
拉丁美洲（（恐怖片）,https://vip1.lz-cdn10.com/20221103/2939_79fcc929/index.m3u8
挖掘2022（美国恐怖片）,https://vip1.lz-cdn10.com/20221103/2938_b1ef367a/index.m3u8
告诉我是怎么死的（美国恐怖片）,https://vip.lz-cdn3.com/20221110/15767_fcb97cff/index.m3u8
梦醒之前（美国恐怖片）,https://vip.lz-cdn3.com/20221110/15731_a51b018f/index.m3u8
刀的哲学（俄罗斯恐怖片）,https://vip.lz-cdn3.com/20221107/15589_2fb22b42/index.m3u8
器官（日本恐怖片）,https://vip.lz-cdn3.com/20221106/15551_b59cb8a7/index.m3u8
撒旦的奴隶（印度尼西亚 / 韩国恐怖片）,https://vip.lz-cdn3.com/20221106/15544_821a35dd/index.m3u8
欲念浮动（法国恐怖片）,https://vip.lz-cdn3.com/20221105/15520_fd9615da/index.m3u8
重启之深渊疑冢（大陆恐怖片）,https://vip1.lz-cdn7.com/20221104/12017_6df510d2/index.m3u8
艾米丽（美国恐怖片）,https://vip.lz-cdn3.com/20221103/15460_bce1839e/index.m3u8
生忌快乐（马来西亚恐怖片）,https://vip.lz-cdn3.com/20221103/15439_b2b1f281/index.m3u8
别挂电话（英国恐怖片）,https://vip.lz-cdn3.com/20221102/15422_077921f4/index.m3u8
恶魔讲习班（美国恐怖片）,https://vip.lzcdn2.com/20221102/22160_4087ae26/index.m3u8
悬棺迷尸（大陆恐怖片）,https://vip.lz-cdn3.com/20221102/15402_047ae9d1/index.m3u8
魔童谣（加拿大恐怖片）,https://vip1.lz-cdn10.com/20221031/2912_fa926b3f/index.m3u8
迪亚特洛夫事件2013（美国恐怖片）,https://vip.lz-cdn3.com/20221101/15353_7ca20684/index.m3u8
切除（美国恐怖片）,https://vip.lz-cdn3.com/20221101/15345_45f45b48/index.m3u8
针孔旅馆（美国恐怖片）,https://vip1.lz-cdn1.com/20221031/17999_4a4a8f8a/index.m3u8
血欲（日本恐怖片）,https://vip1.lz-cdn1.com/20221031/17997_ca9f1d8c/index.m3u8
死路一条（美国恐怖片）,https://vip1.lz-cdn1.com/20221031/17994_e9e6a444/index.m3u8
梦魇2017（（恐怖片）,https://vip1.lz-cdn10.com/20221029/2890_fec92f73/index.m3u8
恐怖废墟（美国恐怖片）,https://vip.lz-cdn3.com/20221030/15317_eb2e1072/index.m3u8
喂我（英国恐怖片）,https://vip1.lz-cdn1.com/20221030/17965_2eb47ead/index.m3u8
降头1975【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20221028/17848_5d4bd9b8/index.m3u8
亲爱的快逃（美国恐怖片）,https://vip1.lz-cdn1.com/20221028/17856_1877c148/index.m3u8
怨灵2（大陆恐怖片）,https://vip.lz-cdn3.com/20221027/15184_c4cfd1f2/index.m3u8
有客到【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221027/15182_6b77f08d/index.m3u8
有客到【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20221027/15183_ee431e34/index.m3u8
午夜凶铃（日本恐怖片）,https://vip.lz-cdn3.com/20221027/15179_2751602e/index.m3u8
地狱之渊（波兰恐怖片）,https://vip.lzcdn2.com/20221026/21947_55921620/index.m3u8
夜之亡灵（美国恐怖片）,https://vip.lz-cdn3.com/20221026/15145_c702e8e1/index.m3u8
致命录像带99（美国恐怖片）,https://vip1.lz-cdn1.com/20221025/17746_b1919246/index.m3u8
入侵脑细胞2（美国恐怖片）,https://vip1.lz-cdn1.com/20221025/17720_df90b56e/index.m3u8
阴影之中2019（美国恐怖片）,https://vip.lz-cdn3.com/20221024/15087_3db9bf48/index.m3u8
密弑逃生（西班牙恐怖片）,https://vip1.lz-cdn1.com/20221024/17701_dda8a9c8/index.m3u8
断魂小丑2（美国恐怖片）,https://vip1.lz-cdn1.com/20221023/17692_697c5931/index.m3u8
邪恶寄居（美国恐怖片）,https://vip1.lz-cdn10.com/20221022/2852_02e16c92/index.m3u8
9路冥婚【粤语】（泰国恐怖片）,https://vip1.lz-cdn10.com/20221021/2849_6c4dd446/index.m3u8
珀尔（加拿大恐怖片）,https://vip.lz-cdn3.com/20221021/14982_2809e03d/index.m3u8
9路冥婚【泰语】（泰国恐怖片）,https://vip1.lz-cdn1.com/20221020/17608_15e76df3/index.m3u8
赔率2018（美国恐怖片）,https://vip1.lz-cdn10.com/20221018/2842_7c50855f/index.m3u8
异变狂鼠（英国恐怖片）,https://vip1.lz-cdn10.com/20221018/2837_592257e3/index.m3u8
恶灵2018（美国恐怖片）,https://vip1.lz-cdn1.com/20221019/17529_c53fe4b6/index.m3u8
凶榜【国语】（香港恐怖片）,https://vip1.lz-cdn8.com/20220929/28001_ea6d68f4/index.m3u8
黑暗之歌（爱尔兰 / 英国恐怖片）,https://vip.lz-cdn3.com/20220930/14355_38e48015/index.m3u8
卧底罗密欧（印度恐怖片）,https://vip.lz-cdn3.com/20220930/14324_d153d4aa/index.m3u8
炼狱机器（美国恐怖片）,https://vip1.lz-cdn1.com/20220930/16914_6e9b349b/index.m3u8
五音不全（美国恐怖片）,https://vip.lz-cdn3.com/20220929/14284_ced17417/index.m3u8
地狱学校（英国恐怖片）,https://vip.lz-cdn3.com/20220928/14233_8332d1b0/index.m3u8
森林之门（美国恐怖片）,https://vip.lz-cdn3.com/20220927/14213_f515ce07/index.m3u8
执法者（美国恐怖片）,https://vip1.lz-cdn10.com/20220927/2603_29a2dd13/index.m3u8
命运交叉点2020（澳大利亚恐怖片）,https://vip1.lz-cdn10.com/20220927/2600_d2c5d773/index.m3u8
荒岛甜心（美国恐怖片）,https://vip.lz-cdn3.com/20220927/14189_9d153512/index.m3u8
诡眼2015（日本恐怖片）,https://vip.lz-cdn3.com/20220926/14175_6bc27242/index.m3u8
夺命金字塔（美国恐怖片）,https://vip1.lz-cdn6.com/20220925/28188_cc55aa9d/index.m3u8
黑桃皇后之黑暗仪式（俄罗斯恐怖片）,https://vip.lz-cdn3.com/20220925/14134_ce9f2cc7/index.m3u8
地狱屋（美国恐怖片）,https://vip.lz-cdn3.com/20220926/14141_b8589c30/index.m3u8
是谁来敲门（匈牙利恐怖片）,https://vip1.lz-cdn10.com/20220925/2591_9e454adc/index.m3u8
黑暗仪式（美国恐怖片）,https://vip1.lz-cdn10.com/20220925/2589_706624a0/index.m3u8
迷失内华达（美国恐怖片）,https://vip1.lz-cdn6.com/20220921/28159_42231028/index.m3u8
好友请求2016（德国恐怖片）,https://vip1.lz-cdn6.com/20220921/28158_18f8f623/index.m3u8
孤岛惊魂（大陆恐怖片）,https://vip1.lz-cdn6.com/20220921/28157_b59fe312/index.m3u8
柠檬树小道（澳大利亚恐怖片）,https://vip.lzcdn2.com/20220925/21400_eda989de/index.m3u8
魔物2022（土耳其恐怖片）,https://vip1.lz-cdn7.com/20220924/11621_dbe246c6/index.m3u8
狩猎灵魂（美国恐怖片）,https://vip1.lz-cdn7.com/20220924/11616_3ea0a58d/index.m3u8
小丑杀（澳大利亚恐怖片）,https://vip1.lz-cdn10.com/20220923/2559_eab55334/index.m3u8
清醒2022（韩国恐怖片）,https://vip1.lz-cdn10.com/20220923/2557_9e73fc5a/index.m3u8
芒斯特一家（美国恐怖片）,https://vip1.lz-cdn10.com/20220923/2555_dd27471d/index.m3u8
华丽逆袭（英国恐怖片）,https://vip1.lz-cdn10.com/20220923/2554_93384d3c/index.m3u8
真爱之路2015（德国恐怖片）,https://vip.lz-cdn3.com/20220924/14045_35263fb0/index.m3u8
超窒然（德国恐怖片）,https://vip1.lz-cdn10.com/20220923/2546_a0c8dc45/index.m3u8
达令之罪（美国恐怖片）,https://vip.lz-cdn3.com/20220923/14036_2d54996b/index.m3u8
致命切割（泰国恐怖片）,https://vip1.lz-cdn8.com/20220921/27278_70e18a58/index.m3u8
厉鬼将映（泰国恐怖片）,https://vip1.lz-cdn8.com/20220921/27276_5842512b/index.m3u8
反馈2019（西班牙恐怖片）,https://vip.lz-cdn3.com/20220923/14016_3b0c5d10/index.m3u8
狂热2019（美国恐怖片）,https://vip.lz-cdn3.com/20220923/14012_0602b93d/index.m3u8
邀请函2022（美国恐怖片）,https://vip1.lz-cdn10.com/20220922/2543_42fd0149/index.m3u8
莫丽·哈特莉的驱魔（美国恐怖片）,https://vip.lz-cdn3.com/20220922/13976_a57123c2/index.m3u8
克莉丝汀魅力（美国恐怖片）,https://vip.lz-cdn3.com/20220922/13972_f6110206/index.m3u8
欢迎回家2018（美国恐怖片）,https://vip.lz-cdn3.com/20220922/13971_bd24ae36/index.m3u8
寂静岭【粤语】（加拿大恐怖片）,https://vip1.lz-cdn6.com/20220920/28081_b2c7da91/index.m3u8
地狱2019（美国恐怖片）,https://vip.lz-cdn3.com/20220921/13955_892f3df0/index.m3u8
危险工作（美国恐怖片）,https://vip.lz-cdn3.com/20220921/13933_788f0980/index.m3u8
故事时间到（印度恐怖片）,https://vip1.lz-cdn10.com/20220920/2534_2ba176ee/index.m3u8
限制2022（韩国恐怖片）,https://vip1.lz-cdn10.com/20220920/2533_4a8dd1c1/index.m3u8
孤堡惊情（西班牙恐怖片）,https://vip.lz-cdn3.com/20220920/13891_87fab025/index.m3u8
行监坐守（美国恐怖片）,https://vip.lz-cdn3.com/20220920/13865_de02ed90/index.m3u8
停尸房收藏（美国恐怖片）,https://vip.lz-cdn3.com/20220920/13854_fb7be50e/index.m3u8
生死林地（加拿大恐怖片）,https://vip1.lz-cdn10.com/20220918/2528_c5fa6d0c/index.m3u8
嗜育者（丹麦恐怖片）,https://vip.lz-cdn3.com/20220919/13828_b815a06b/index.m3u8
407航班【粤语】（泰国恐怖片）,https://vip.lz-cdn3.com/20220919/13793_b27b49d0/index.m3u8
407航班【泰语】（泰国恐怖片）,https://vip.lz-cdn3.com/20220919/13792_9dc24ffe/index.m3u8
小丑回魂1990（美国恐怖片）,https://vip1.lz-cdn.com/20220917/33106_9ea7e03f/index.m3u8
双宝斗恶魔（加拿大恐怖片）,https://vip1.lz-cdn.com/20220917/33103_1fae44fa/index.m3u8
绝命休息站2（美国恐怖片）,https://vip1.lz-cdn.com/20220917/33101_37aa6fdc/index.m3u8
捕梦魔（美国恐怖片）,https://vip.lz-cdn3.com/20220918/13752_8b79995b/index.m3u8
蚂蚁农场（美国恐怖片）,https://vip1.lz-cdn10.com/20220916/2518_63cf8ce3/index.m3u8
扭曲的家（韩国恐怖片）,https://vip1.lz-cdn10.com/20220916/2517_e8d0d6c1/index.m3u8
堡内怪胎（美国恐怖片）,https://vip.lz-cdn3.com/20220918/13748_14d30cf6/index.m3u8
全面中邪（韩国恐怖片）,https://vip1.lz-cdn10.com/20220916/2515_1dfe4383/index.m3u8
亡界之门（印度恐怖片）,https://vip.lz-cdn3.com/20220917/13724_fd262d80/index.m3u8
无声夜（美国恐怖片）,https://vip.lz-cdn3.com/20220917/13723_c6e2c0ee/index.m3u8
安娜华特的离奇命运（美国恐怖片）,https://vip.lz-cdn3.com/20220917/13711_7404e92e/index.m3u8
巴斯金（土耳其 / 美国恐怖片）,https://vip.lz-cdn3.com/20220917/13710_382af123/index.m3u8
公路游戏（英国恐怖片）,https://vip.lz-cdn3.com/20220917/13703_80bb936b/index.m3u8
致命邻居（美国恐怖片）,https://vip.lz-cdn3.com/20220916/13617_42d265f5/index.m3u8
堕落2019（美国恐怖片）,https://vip.lz-cdn3.com/20220916/13586_77f40d4e/index.m3u8
利用我（美国恐怖片）,https://vip.lz-cdn3.com/20220916/13581_e4427f93/index.m3u8
曼森家庭大屠杀（美国恐怖片）,https://vip1.lz-cdn6.com/20220914/27791_72b48110/index.m3u8
危险乘客（西班牙恐怖片）,https://vip1.lz-cdn10.com/20220915/2497_02f4e23a/index.m3u8
死寂逃亡（德国 / 美国恐怖片）,https://vip.lz-cdn3.com/20220915/13575_1984292f/index.m3u8
我的守护天使（美国恐怖片）,https://vip.lz-cdn3.com/20220915/13557_d123bef3/index.m3u8
母亲的双眼（美国恐怖片）,https://vip.lz-cdn3.com/20220915/13525_2c0b9f54/index.m3u8
杀戮旅店（意大利恐怖片）,https://vip.lz15uu.com/20220914/100_2bdce4c7/index.m3u8
尖叫天空（马来西亚恐怖片）,https://vip1.lz-cdn10.com/20220914/2488_a962802a/index.m3u8
如月车站（日本恐怖片）,https://vip1.lz-cdn10.com/20220914/2483_1c82005d/index.m3u8
宿敌2013（加拿大恐怖片）,https://vip.lz15uu.com/20220914/73_70627dd6/index.m3u8
孕中惊魂（西班牙恐怖片）,https://vip.lz-cdn3.com/20220914/13373_33da7952/index.m3u8
阴影之下（英国恐怖片）,https://vip.lz-cdn3.com/20220914/13370_843b063f/index.m3u8
水上乐园杀戮（加拿大恐怖片）,https://vip1.lz-cdn10.com/20220912/2464_e5790791/index.m3u8
